No,施設名,〒,所在地1,所在地2,℡,開　 設 年月日,解説者,管理者,内科,呼吸器内科,循環器内科,消化器内科,腎臓内科,神経内科,糖尿病内科,血液内科,皮膚科,アレルギー科,リウマチ科,感染症内科,小児科,精神科,心療内科,外科,呼吸器外科,循環器外科,乳腺外科,気管食道外科,消化器外科,泌尿器科,肛門外科,脳神経外科,整形外科,形成外科,美容外科,眼科,耳鼻咽喉科,小児外科,産婦人科,産科,婦人科,リハビリテーション科,放射線科,麻酔科,病理診断科,臨床検査科,救急科,一般病床,療養病床,計,備考,歯科標榜,緯度,経度
1310,山東第二医院,950-0914,新潟市　中央区,紫竹山1丁目3番25号,025-248-3710,平成16年10月1日,医療法人社団山東医院,惠　以盛,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,内科(人工透析）,,37.874226,138.971970
1311,寺久保耳鼻咽喉科医院,950-1101,新潟市　西区,山田503番地1,025-377-1187,平成10年9月1日,医療法人社団寺久保耳鼻咽喉科医院,寺久保　洋次,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.867355,139.016022
1312,寺尾整形外科クリニック,950-2054,新潟市　西区,寺尾東3丁目9番10号,025-260-7272,平成9年9月1日,医療法人すずき会,鈴木　義隆,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.760490,138.889282
1313,耳鼻咽喉科　相馬医院,950-2162,新潟市　西区,五十嵐中島4丁目1番8号,025-262-0033,平成3年4月17日,相馬　博志,相馬　博志,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.849525,138.921692
1314,耳鼻咽喉科　渡辺医院,953-0041,新潟市　西蒲区,巻甲2515番地3,0256-72-8833,平成23年5月1日,医療法人社団俊友会渡辺医院,渡邉　一道,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.913540,139.221603
1315,耳鼻咽喉科やまざきクリニック,950-2042,新潟市　西区,坂井932番地11,025-378-3700,平成29年4月10日,医療法人社団　YHS,山﨑　洋大,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.765800,139.019165
1316,耳鼻咽喉科気管食道科とみやま医院,950-3313,新潟市　北区,太田5594番地3,025-388-8733,平成10年4月1日,医療法人社団とみやま医院,冨山　道夫,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1317,耳鼻咽喉科和田医院,950-1218,新潟市　南区,白根魚町2番21号,025-372-3806,平成1年4月1日,医療法人社団清和会,和田　倫之助,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.936180,139.107559
1318,社会医療法人　新潟勤労者医療協会　坂井輪診療所,950-2054,新潟市　西区,寺尾東3丁目8番35号,025-269-6630,平成1年11月1日,社会医療法人新潟勤労者医療協会,安達　哲夫,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,消化器科,,37.872219,138.973831
1319,社会医療法人新潟勤労者医療協会ときわ診療所,950-0036,新潟市　東区,空港西1丁目15番17号,025-274-2714,平成12年4月3日,社会医療法人社団新潟勤労者医療協会,畠山　眞,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,消化器科,,37.874226,138.971970
1320,社会福祉法人新潟市社会事業協会信楽園病院附属有明診療所,950-2071,新潟市　西区,西有明町1番5号,025-267-1251,平成19年1月1日,社会福祉法人新潟市社会事業協会,湯浅　保子,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,腎臓内科（人工透析）,,37.924881,139.050308
1321,若杉内科医院,950-2112,新潟市　西区,内野町1052番地,025-262-2062,昭和62年7月1日,若杉　洋,若杉　洋,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,消化器科、循環器科,,37.788528,139.114609
1322,秋田内科放射線科クリニック,950-0962,新潟市　中央区,出来島1丁目6番1号ﾒﾃﾞｨｶﾙﾋﾞﾙ3F,025-281-1050,平成14年9月2日,医療法人社団真由医会,秋田　眞一,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,胃腸内科,,37.900646,139.023682
1323,秋葉区新津健康センター診療所,956-0035,新潟市　秋葉区,程島1979番地4,0250-22-2940,平成17年3月22日,新潟市,山崎　哲,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,○,37.922520,139.043152
1324,舟江診療所,951-8011,新潟市　中央区,入船町3丁目3629番地1,025-229-3588,平成21年4月1日,社会医療法人新潟勤労者医療協会,小林　あかね,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.924778,139.092606
1325,勝見整形外科医院,950-0982,新潟市　中央区,堀之内南1丁目32番13号,025-241-0145,平成1年4月7日,医療法人社団勝見整形外科医院,工藤　尚子,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.913540,139.221603
1326,勝見皮膚科クリニック,950-0005,新潟市　東区,太平4丁目3番地19,025-274-1232,平成11年3月1日,医療法人社団勝見皮膚科クリニック,勝見　伸也,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.788528,139.114609
1327,小黒内科胃腸科医院,950-3313,新潟市　北区,太田5633番地,025-387-0096,平成13年8月1日,医療法人社団仁誠会,小黒　仁,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸科,,37.880299,139.034378
1328,小堺医院,956-0101,新潟市　秋葉区,小須戸106番地3,0250-38-2665,令和1年7月1日,医療法人社団小堺医院,小堺　郁夫,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,胃腸内科,,37.885746,139.048141
1329,小山医院,951-8083,新潟市　中央区,横七番町通2丁目4975番地 ,025-222-5206,令和3年3月14日,小山　右人,小山　右人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.746429,139.074524
1330,小山神経内科・内科クリニック,951-8126,新潟市　中央区,学校町通2番町5308番地1,025-226-0010,平成14年5月25日,小山　晃,小山　晃,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.924778,139.092606
1331,小児科高野クリニック,956-0025,新潟市　秋葉区,古田3丁目4番15号,0250-23-3011,平成4年6月13日,医療法人社団小児科高野クリニック,高野　健一郎,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.795498,139.107788
1332,小児科廣川医院,950-0837,新潟市　東区,若葉町1丁目20番8号,025-383-8839,平成26年10月2日,廣川　徹,廣川　徹,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1333,小出耳鼻咽喉科,956-0862,新潟市　秋葉区,新町1丁目5番25号,0250-22-0202,平成9年4月1日,小出　千秋,小出　千秋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.846748,138.913452
1334,小新女性クリニック,950-2028,新潟市　西区,小新南1丁目8番7号,025-230-6525,平成21年4月1日,医療法人社団　KJC,石井　史郎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,37.942551,139.089264
1335,小針アイクリニック,950-2022,新潟市　西区,小針6丁目57番6号,025-232-1908,平成26年4月5日,大谷　達郎,大谷　達郎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.783974,139.087723
1336,小田医院,950-0841,新潟市　東区,中野山6丁目1番17号,025-277-9191,平成9年4月2日,医療法人社団　小田医院,小田　勇司,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.913540,139.221603
1337,小島耳鼻咽喉科医院,956-0864,新潟市　秋葉区,新津本町1丁目3番10号,0250-22-1047,平成3年4月1日,医療法人社団小島耳鼻咽喉科医院,小島　純也,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.846748,138.913452
1338,小飯塚医院,950-3322,新潟市　北区,嘉山5丁目6番4号,025-388-2321,平成1年8月2日,小飯塚　信仁,小飯塚　信仁,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,消化器科,,37.922520,139.043152
1339,小柳内科医院,950-2003,新潟市　西区,東青山1丁目8番5号,025-231-7667,平成24年10月1日,小柳　明久,小柳　明久,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.925179,139.051163
1340,小林医院,950-0075,新潟市　中央区,沼垂東2丁目2番15号,025-244-7501,平成23年9月1日,医療法人社団沼垂小林医院,小林　弘之,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.867638,139.094009
1341,小林医院,951-8062,新潟市　中央区,西堀前通6番町897番地,025-227-3737,平成17年4月1日,医療法人社団小林医院,小林　晋一,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,37.902359,139.118713
1342,小林整形外科,950-0151,新潟市　江南区,亀田四ﾂ興野1丁目1番32号,025-382-7333,昭和58年8月8日,小林　邦作,小林　邦作,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,,,37.880913,139.080048
1343,庄司こども医院,950-0836,新潟市　東区,東中野山4丁目15番7号,025-276-2243,昭和62年9月3日,医療法人社団庄司こども医院,庄司　康寛,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.918736,139.038544
1344,松井女性クリニック,951-8062,新潟市　中央区,西堀前通6番町899番地ｼｽ西堀1F,025-222-7878,平成18年4月1日,医療法人社団千祐会,松井　上子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,37.736927,138.866669
1345,松元眼科,950-0087,新潟市　中央区,東大通2丁目7番15号,025-244-1795,平成1年8月1日,医療法人社団松寿会,松元　直子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.713959,138.977020
1346,松﨑医院,950-1342,新潟市　西蒲区,河間544番地,025-375-3013,平成1年9月1日,医療法人社団松仙会,松崎　真和,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1347,松村醫院,953-0041,新潟市　西蒲区,巻甲3276番地1,0256-72-1151,平成16年10月1日,松村　健一郎,松村　健一郎,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.913540,139.221603
1348,松田眼科医院,951-8114,新潟市　中央区,営所通1番町308番地3,025-222-2895,平成5年12月1日,医療法人社団松田眼科医院,松田　英伸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,8,,,37.921196,139.039764
1349,松田内科呼吸器科クリニック,950-3102,新潟市　北区,島見町3925番地4,025-257-4100,平成9年6月2日,医療法人社団寛生会,松田　正史,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,呼吸器科,,37.922520,139.043152
1350,松波クリニック,951-8161,新潟市　中央区,関屋松波町2丁目143番地,025-231-2336,平成2年4月16日,勝井　豊,勝井　豊,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6,,,37.916565,139.021820
1351,松本眼科,950-0911,新潟市　中央区,笹口2丁目1番12号,025-246-2222,平成17年9月5日,医療法人　信眼会,中山　徹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.910046,139.063019
1352,消化器科・内科やなぎさわクリニック,950-0932,新潟市　中央区,長潟2丁目3番1号,025-287-1555,平成18年4月18日,柳澤　善計,柳澤　善計,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,消化器科,,37.890194,139.070007
1353,湘南美容クリニック新潟院,950-0909,新潟市　中央区,八千代2丁目1番2号 万代ｼﾃｨ･ﾋﾞﾙﾎﾞｰﾄﾞﾌﾟﾚｲｽ3階,050-5865-5691,令和4年6月21日,医療法人社団菜寿会,出口　皓平,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,美容皮膚科,,37.913540,139.221603
1354,祥慶会　渡辺記念クリニック,951-8068,新潟市　中央区,上大川前通8番町1291番地,025-228-5235,平成28年10月3日,医療法人社団　祥慶会　渡辺記念クリニック,渡邊　博,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14,0,14,,,37.692310,138.970703
1355,障がい者支援施設松潟の園診療所,950-3132,新潟市　北区,松潟1482番地1,025-258-0002,平成15年10月1日,社会福祉法人愛宕福祉会,川﨑　克,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.938660,139.101547
1356,障害者支援施設かたくりの里医務室,953-0103,新潟市　西蒲区,橋本88番地1,0256-82-1811,平成15年4月1日,社会福祉法人すこやか福祉会,大西　洋司,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1357,上原消化器内科クリニック,950-0843,新潟市　東区,粟山3丁目7番8号,025-276-2180,平成22年5月21日,上原　一浩,上原　一浩,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,37.922520,139.043152
1358,上所歯科耳鼻科,950-0971,新潟市　中央区,近江1丁目2番3号 ,025-250-0610,令和4年6月15日,上田　潤,上田　潤,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,○,37.903664,139.044449
1359,上村神経科内科医院,951-8167,新潟市　中央区,関屋金衛町1丁目19番地,025-266-1932,平成5年9月19日,上村　諭,上村　諭,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.913540,139.018173
1360,植村美容外科,950-0087,新潟市　中央区,東大通1丁目4-5 日生不動産新潟駅前ﾋﾞﾙ2F,025-278-8886,令和5年2月9日,医療法人社団　植村美容外科,植村　元貴,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.827976,138.904510
1361,植木外科医院,950-0087,新潟市　中央区,東大通2丁目10番26号,025-241-5553,平成20年5月1日,医療法人社団植木外科医院,植木　秀任,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.916534,139.061325
1362,心療内科・神経科高橋クリニック,950-2045,新潟市　西区,五十嵐東1丁目10番19号,025-268-6060,平成17年5月10日,高橋　邦明,高橋　邦明,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神経科,,37.922520,139.043152
1363,新井内科・消化器科クリニック,951-8133,新潟市　中央区,川岸町2丁目8番2号,025-378-2611,平成18年2月3日,新井　太,新井　太,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,消化器科,,37.874226,138.971970
1364,新潟こころの発達クリニック,950-1151,新潟市　中央区,湖南21番地5,025-281-3556,平成26年5月1日,医療法人　志靖会,遠藤　太郎,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,児童精神科,,37.874531,139.039551
1365,新潟みずほ園内診療所,950-2137,新潟市　西区,小見郷屋107番地2,025-262-0044,昭和52年5月31日,社会福祉法人新潟みずほ福祉会,田澤　義人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.942551,139.089264
1366,新潟メンタルクリニック,950-0916,新潟市　中央区,米山1丁目24番地新潟駅南ｾﾝﾀｰﾋﾞﾙ1階,025-255-1556,平成17年4月20日,熊谷　敬一,熊谷　敬一,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神経科,,37.913540,139.221603
1367,新潟医療生活協同組合　木戸クリニック,950-0891,新潟市　東区,上木戸5丁目2番1号,025-274-7960,平成25年4月1日,新潟医療生活協同組合,須永　隆夫,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,漢方内科,,37.900860,139.033173
1368,新潟医療福祉大学医務室,950-3102,新潟市　北区,島見町1398番地,025-257-4455,平成18年9月8日,学校法人新潟総合学園,塙　晴雄,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.966400,139.188843
1369,新潟眼科クリニック,951-8061,新潟市　中央区,西堀通6番町866番地NEXT21 1階･地下1階,025-224-8040,平成29年8月10日,医療法人社団愛眼会,長谷川　茂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.885464,139.135315
1370,新潟競馬場人診療所,950-3301,新潟市北区,笹山3490番地 ,025-259-3141,平成13年7月14日,日本中央競馬会 新潟競馬場,薄井　宏,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.912411,139.071442
1371,新潟刑務所医務課診療所,950-0922,新潟市　江南区,山二ﾂ381番地4,025-286-8221,昭和48年2月1日,法務省,,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,19,0,19,".呼吸器科,消化器科,循環器科,神経科,気管食道科,性病科,こう門科",○,37.889217,139.089478
1372,新潟健康管理診療所,950-0965,新潟市　中央区,新光町11番地1,025-283-3939,昭和61年3月1日,一般社団法人新潟県健康管理協会,湯澤　秀夫,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.898788,139.021347
1373,新潟健康推進センター,950-0908,新潟市　中央区,幸西1丁目1番1号,025-244-5891,平成4年3月25日,東日本旅客鉄道株式会社,鈴木　芳樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.912289,139.051376
1374,新潟健診プラザ,950-0914,新潟市　中央区,紫竹山2丁目6番10号,025-245-1111,平成28年3月9日,一般財団法人　新潟県けんこう財団,石原　清,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,37.901932,139.069092
1375,新潟検疫所診察室,950-0072,新潟市　中央区,竜が島1丁目5番4号,025-241-2323,平成14年11月11日,厚生労働省,柏樹　悦郎,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.867638,139.094009
1376,新潟県健康づくり・スポーツ医科学センター,950-0933,新潟市　中央区,清五郎67番地12,025-287-8806,平成14年7月10日,新潟県知事,成田　一衛,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.882988,139.059891
1377,新潟県障害者リハビリテーションセンター,950-0121,新潟市　江南区,亀田向陽1丁目9番1号,025-381-8113,平成9年4月1日,新潟県知事,荻荘　則幸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,37.880913,139.080048
1378,新潟県精神保健福祉センター,950-0994,新潟市　中央区,上所2丁目2番3号,025-280-0111,平成16年3月8日,新潟県知事,堀井　淳一,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.906693,139.036484
1379,新潟県赤十字血液センター,950-0954,新潟市　中央区,美咲町1丁目6番15号,025-384-0920,令和2年3月9日,日本赤十字社,新國　公司,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.895500,139.016220
1380,新潟県赤十字血液センター万代出張所,950-0088,新潟市　中央区,万代1丁目4番33号損保ｼﾞｬﾊﾟﾝ新潟ｾﾝﾄﾗﾙﾋﾞﾙ2階,025-240-5500,平成16年12月24日,日本赤十字社,布施　一郎,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.917416,139.057297
1381,新潟県庁医務室,950-0965,新潟市　中央区,新光町4番1号,025-285-5511,昭和60年6月17日,新潟県知事,前田　一樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.902454,139.023331
1382,新潟市こころの健康センター診療所,951-8133,新潟市　中央区,川岸町1丁目57番地1,025-232-5560,平成19年4月1日,新潟市,福島　昇,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37.911022,139.036224
1383,新潟市医師会メジカルセンター,950-0914,新潟市　中央区,紫竹山3丁目3番11号,025-240-4134,平成21年4月1日,一般社団法人　新潟市医師会,岡田　潔,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,37.900879,139.070206
1384,新潟市急患診療センター,950-0914,新潟市　中央区,紫竹山3丁目3番11号,025-246-1199,平成21年4月1日,新潟市,岡田　潔,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,37.874226,138.971970
1385,新潟市保健所,950-0914,新潟市　中央区,紫竹山3丁目3番11号,025-212-8183,平成21年4月1日,新潟市,山崎　哲,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,感染症内科歯科,○,37.900879,139.070206
1386,新潟大学保健管理センター,950-2102,新潟市　西区,五十嵐2の町8050番地,025-262-6244,昭和49年4月24日,国立大学法人新潟大学,黒田　毅,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,○,37.867638,139.094009
